;timestamp;customer_no;location;next_location
25442;2019-09-05 20:59:00;1475;entrance;dairy
25443;2019-09-05 20:59:00;1475;dairy;checkout
25445;2019-09-05 20:59:00;1476;entrance;fruit
25446;2019-09-05 20:59:00;1476;fruit;checkout
25448;2019-09-05 21:03:00;1477;entrance;fruit
25449;2019-09-05 21:03:00;1477;fruit;dairy
25450;2019-09-05 21:09:00;1477;dairy;checkout
25452;2019-09-05 21:03:00;1478;entrance;dairy
25453;2019-09-05 21:03:00;1478;dairy;spices
25454;2019-09-05 21:09:00;1478;spices;checkout
25456;2019-09-05 21:03:00;1479;entrance;dairy
25457;2019-09-05 21:03:00;1479;dairy;fruit
25458;2019-09-05 21:04:00;1479;fruit;checkout
25460;2019-09-05 21:03:00;1480;entrance;fruit
25461;2019-09-05 21:03:00;1480;fruit;checkout
25463;2019-09-05 21:04:00;1481;entrance;spices
25464;2019-09-05 21:04:00;1481;spices;dairy
25465;2019-09-05 21:05:00;1481;dairy;checkout
25467;2019-09-05 21:05:00;1482;entrance;fruit
25468;2019-09-05 21:05:00;1482;fruit;checkout
25470;2019-09-05 21:05:00;1483;entrance;dairy
25471;2019-09-05 21:05:00;1483;dairy;checkout
25473;2019-09-05 21:05:00;1484;entrance;fruit
25474;2019-09-05 21:05:00;1484;fruit;checkout
25476;2019-09-05 21:05:00;1485;entrance;fruit
25477;2019-09-05 21:05:00;1485;fruit;spices
25478;2019-09-05 21:11:00;1485;spices;drinks
25479;2019-09-05 21:12:00;1485;drinks;checkout
25481;2019-09-05 21:06:00;1486;entrance;dairy
25482;2019-09-05 21:06:00;1486;dairy;checkout
25484;2019-09-05 21:06:00;1487;entrance;spices
25485;2019-09-05 21:06:00;1487;spices;fruit
25486;2019-09-05 21:07:00;1487;fruit;checkout
25488;2019-09-05 21:08:00;1488;entrance;fruit
25489;2019-09-05 21:08:00;1488;fruit;checkout
25491;2019-09-05 21:08:00;1489;entrance;spices
25492;2019-09-05 21:08:00;1489;spices;drinks
25493;2019-09-05 21:11:00;1489;drinks;spices
25494;2019-09-05 21:12:00;1489;spices;drinks
25495;2019-09-05 21:13:00;1489;drinks;spices
25496;2019-09-05 21:14:00;1489;spices;drinks
25497;2019-09-05 21:15:00;1489;drinks;spices
25498;2019-09-05 21:16:00;1489;spices;checkout
25500;2019-09-05 21:09:00;1490;entrance;drinks
25501;2019-09-05 21:09:00;1490;drinks;dairy
25502;2019-09-05 21:11:00;1490;dairy;drinks
25503;2019-09-05 21:13:00;1490;drinks;spices
25504;2019-09-05 21:15:00;1490;spices;dairy
25505;2019-09-05 21:16:00;1490;dairy;checkout
25507;2019-09-05 21:09:00;1491;entrance;fruit
25508;2019-09-05 21:09:00;1491;fruit;dairy
25509;2019-09-05 21:15:00;1491;dairy;spices
25510;2019-09-05 21:17:00;1491;spices;drinks
25511;2019-09-05 21:18:00;1491;drinks;checkout
25513;2019-09-05 21:10:00;1492;entrance;spices
25514;2019-09-05 21:10:00;1492;spices;checkout
25516;2019-09-05 21:10:00;1493;entrance;dairy
25517;2019-09-05 21:10:00;1493;dairy;spices
25518;2019-09-05 21:12:00;1493;spices;drinks
25519;2019-09-05 21:13:00;1493;drinks;fruit
25520;2019-09-05 21:14:00;1493;fruit;checkout
25522;2019-09-05 21:10:00;1494;entrance;fruit
25523;2019-09-05 21:10:00;1494;fruit;dairy
25524;2019-09-05 21:13:00;1494;dairy;checkout
25526;2019-09-05 21:10:00;1495;entrance;dairy
25527;2019-09-05 21:10:00;1495;dairy;drinks
25528;2019-09-05 21:13:00;1495;drinks;spices
25529;2019-09-05 21:14:00;1495;spices;dairy
25530;2019-09-05 21:16:00;1495;dairy;checkout
25532;2019-09-05 21:11:00;1496;entrance;dairy
25533;2019-09-05 21:11:00;1496;dairy;checkout
25535;2019-09-05 21:17:00;1497;entrance;drinks
25536;2019-09-05 21:17:00;1497;drinks;checkout
25538;2019-09-05 21:17:00;1498;entrance;fruit
25539;2019-09-05 21:17:00;1498;fruit;checkout
25541;2019-09-05 21:17:00;1499;entrance;fruit
25542;2019-09-05 21:17:00;1499;fruit;checkout
25544;2019-09-05 21:20:00;1500;entrance;fruit
25545;2019-09-05 21:20:00;1500;fruit;checkout
25547;2019-09-05 21:20:00;1501;entrance;drinks
25548;2019-09-05 21:20:00;1501;drinks;spices
25549;2019-09-05 21:22:00;1501;spices;drinks
25550;2019-09-05 21:23:00;1501;drinks;checkout
25552;2019-09-05 21:20:00;1502;entrance;drinks
25553;2019-09-05 21:20:00;1502;drinks;checkout
25555;2019-09-05 21:21:00;1503;entrance;fruit
25556;2019-09-05 21:21:00;1503;fruit;drinks
25557;2019-09-05 21:24:00;1503;drinks;checkout
25559;2019-09-05 21:21:00;1504;entrance;drinks
25560;2019-09-05 21:21:00;1504;drinks;spices
25561;2019-09-05 21:23:00;1504;spices;dairy
25562;2019-09-05 21:24:00;1504;dairy;drinks
25563;2019-09-05 21:29:00;1504;drinks;checkout
25565;2019-09-05 21:27:00;1505;entrance;drinks
25566;2019-09-05 21:27:00;1505;drinks;fruit
25567;2019-09-05 21:28:00;1505;fruit;checkout
25569;2019-09-05 21:27:00;1506;entrance;spices
25570;2019-09-05 21:27:00;1506;spices;dairy
25571;2019-09-05 21:28:00;1506;dairy;fruit
25572;2019-09-05 21:35:00;1506;fruit;checkout
25574;2019-09-05 21:29:00;1507;entrance;dairy
25575;2019-09-05 21:29:00;1507;dairy;spices
25576;2019-09-05 21:31:00;1507;spices;dairy
25577;2019-09-05 21:33:00;1507;dairy;checkout
25579;2019-09-05 21:29:00;1508;entrance;fruit
25580;2019-09-05 21:29:00;1508;fruit;checkout
25582;2019-09-05 21:29:00;1509;entrance;drinks
25583;2019-09-05 21:29:00;1509;drinks;checkout
25585;2019-09-05 21:29:00;1510;entrance;fruit
25586;2019-09-05 21:29:00;1510;fruit;drinks
25587;2019-09-05 21:30:00;1510;drinks;fruit
25588;2019-09-05 21:32:00;1510;fruit;drinks
25589;2019-09-05 21:35:00;1510;drinks;dairy
25590;2019-09-05 21:37:00;1510;dairy;spices
25591;2019-09-05 21:38:00;1510;spices;drinks
25592;2019-09-05 21:39:00;1510;drinks;checkout
25594;2019-09-05 21:29:00;1511;entrance;dairy
25595;2019-09-05 21:29:00;1511;dairy;drinks
25596;2019-09-05 21:30:00;1511;drinks;checkout
25598;2019-09-05 21:29:00;1512;entrance;fruit
25599;2019-09-05 21:29:00;1512;fruit;checkout
25601;2019-09-05 21:29:00;1513;entrance;fruit
25602;2019-09-05 21:29:00;1513;fruit;spices
25603;2019-09-05 21:30:00;1513;spices;dairy
25604;2019-09-05 21:31:00;1513;dairy;drinks
25605;2019-09-05 21:35:00;1513;drinks;checkout
25607;2019-09-05 21:30:00;1514;entrance;spices
25608;2019-09-05 21:30:00;1514;spices;drinks
25609;2019-09-05 21:31:00;1514;drinks;checkout
25611;2019-09-05 21:30:00;1515;entrance;spices
25612;2019-09-05 21:30:00;1515;spices;drinks
25613;2019-09-05 21:31:00;1515;drinks;checkout
25615;2019-09-05 21:30:00;1516;entrance;spices
25616;2019-09-05 21:30:00;1516;spices;checkout
25618;2019-09-05 21:30:00;1517;entrance;fruit
25619;2019-09-05 21:30:00;1517;fruit;drinks
25620;2019-09-05 21:32:00;1517;drinks;spices
25621;2019-09-05 21:33:00;1517;spices;checkout
25623;2019-09-05 21:31:00;1518;entrance;fruit
25624;2019-09-05 21:31:00;1518;fruit;checkout
25626;2019-09-05 21:31:00;1519;entrance;drinks
25627;2019-09-05 21:31:00;1519;drinks;spices
25628;2019-09-05 21:37:00;1519;spices;drinks
25629;2019-09-05 21:40:00;1519;drinks;checkout
25631;2019-09-05 21:32:00;1520;entrance;drinks
25632;2019-09-05 21:32:00;1520;drinks;checkout
25634;2019-09-05 21:32:00;1521;entrance;drinks
25635;2019-09-05 21:32:00;1521;drinks;spices
25636;2019-09-05 21:33:00;1521;spices;checkout
25638;2019-09-05 21:32:00;1522;entrance;fruit
25639;2019-09-05 21:32:00;1522;fruit;checkout
25641;2019-09-05 21:34:00;1523;entrance;dairy
25642;2019-09-05 21:34:00;1523;dairy;checkout
25644;2019-09-05 21:34:00;1524;entrance;drinks
25645;2019-09-05 21:34:00;1524;drinks;checkout
25647;2019-09-05 21:34:00;1525;entrance;fruit
25648;2019-09-05 21:34:00;1525;fruit;checkout
25650;2019-09-05 21:34:00;1526;entrance;dairy
25651;2019-09-05 21:34:00;1526;dairy;checkout
25653;2019-09-05 21:35:00;1527;entrance;dairy
25654;2019-09-05 21:35:00;1527;dairy;drinks
25655;2019-09-05 21:36:00;1527;drinks;spices
25656;2019-09-05 21:38:00;1527;spices;drinks
25657;2019-09-05 21:40:00;1527;drinks;fruit
25658;2019-09-05 21:43:00;1527;fruit;dairy
25659;2019-09-05 21:47:00;1527;dairy;checkout
25660;2019-09-05 21:38:00;1528;entrance;drinks
25661;2019-09-05 21:38:00;1528;drinks;dairy
25662;2019-09-05 21:39:00;1528;dairy;drinks
25663;2019-09-05 21:40:00;1528;drinks;checkout
25665;2019-09-05 21:41:00;1529;entrance;spices
25666;2019-09-05 21:41:00;1529;spices;dairy
25667;2019-09-05 21:42:00;1529;dairy;checkout
25669;2019-09-05 21:43:00;1530;entrance;fruit
25670;2019-09-05 21:43:00;1530;fruit;dairy
25671;2019-09-05 21:44:00;1530;dairy;checkout
25673;2019-09-05 21:43:00;1531;entrance;spices
25674;2019-09-05 21:43:00;1531;spices;drinks
25675;2019-09-05 21:45:00;1531;drinks;checkout
25677;2019-09-05 21:48:00;1532;entrance;dairy
25678;2019-09-05 21:48:00;1532;dairy;checkout
25679;2019-09-05 21:48:00;1533;entrance;dairy
25680;2019-09-05 21:48:00;1533;dairy;checkout
25681;2019-09-05 21:48:00;1534;entrance;fruit
25682;2019-09-05 21:48:00;1534;fruit;checkout
25684;2019-09-05 21:48:00;1535;entrance;spices
25685;2019-09-05 21:48:00;1535;spices;checkout
25687;2019-09-06 07:00:00;1;entrance;dairy
25688;2019-09-06 07:00:00;1;dairy;spices
25689;2019-09-06 07:04:00;1;spices;checkout
25691;2019-09-06 07:00:00;2;entrance;drinks
25692;2019-09-06 07:00:00;2;drinks;checkout
25694;2019-09-06 07:00:00;3;entrance;fruit
25695;2019-09-06 07:00:00;3;fruit;spices
25696;2019-09-06 07:03:00;3;spices;dairy
25697;2019-09-06 07:04:00;3;dairy;checkout
25699;2019-09-06 07:01:00;4;entrance;drinks
25700;2019-09-06 07:01:00;4;drinks;checkout
25702;2019-09-06 07:01:00;5;entrance;dairy
25703;2019-09-06 07:01:00;5;dairy;spices
25704;2019-09-06 07:07:00;5;spices;drinks
25705;2019-09-06 07:08:00;5;drinks;spices
25706;2019-09-06 07:10:00;5;spices;drinks
25707;2019-09-06 07:11:00;5;drinks;checkout
25709;2019-09-06 07:02:00;6;entrance;spices
25710;2019-09-06 07:02:00;6;spices;dairy
25711;2019-09-06 07:03:00;6;dairy;drinks
25712;2019-09-06 07:05:00;6;drinks;spices
25713;2019-09-06 07:08:00;6;spices;fruit
25714;2019-09-06 07:09:00;6;fruit;checkout
25716;2019-09-06 07:02:00;7;entrance;dairy
25717;2019-09-06 07:02:00;7;dairy;checkout
25719;2019-09-06 07:03:00;8;entrance;fruit
25720;2019-09-06 07:03:00;8;fruit;checkout
25722;2019-09-06 07:06:00;9;entrance;fruit
25723;2019-09-06 07:06:00;9;fruit;dairy
25724;2019-09-06 07:08:00;9;dairy;checkout
25726;2019-09-06 07:06:00;10;entrance;fruit
25727;2019-09-06 07:06:00;10;fruit;checkout
25729;2019-09-06 07:06:00;11;entrance;fruit
25730;2019-09-06 07:06:00;11;fruit;drinks
25731;2019-09-06 07:12:00;11;drinks;checkout
25733;2019-09-06 07:08:00;12;entrance;fruit
25734;2019-09-06 07:08:00;12;fruit;checkout
25736;2019-09-06 07:08:00;13;entrance;dairy
25737;2019-09-06 07:08:00;13;dairy;drinks
25738;2019-09-06 07:09:00;13;drinks;checkout
25740;2019-09-06 07:08:00;14;entrance;spices
25741;2019-09-06 07:08:00;14;spices;fruit
25742;2019-09-06 07:10:00;14;fruit;drinks
25743;2019-09-06 07:12:00;14;drinks;checkout
25745;2019-09-06 07:09:00;15;entrance;spices
25746;2019-09-06 07:09:00;15;spices;checkout
25748;2019-09-06 07:09:00;16;entrance;fruit
25749;2019-09-06 07:09:00;16;fruit;dairy
25750;2019-09-06 07:11:00;16;dairy;spices
25751;2019-09-06 07:16:00;16;spices;fruit
25752;2019-09-06 07:18:00;16;fruit;checkout
25754;2019-09-06 07:09:00;17;entrance;spices
25755;2019-09-06 07:09:00;17;spices;drinks
25756;2019-09-06 07:11:00;17;drinks;fruit
25757;2019-09-06 07:12:00;17;fruit;dairy
25758;2019-09-06 07:13:00;17;dairy;fruit
25759;2019-09-06 07:16:00;17;fruit;checkout
25761;2019-09-06 07:11:00;18;entrance;fruit
25762;2019-09-06 07:11:00;18;fruit;checkout
25764;2019-09-06 07:11:00;19;entrance;spices
25765;2019-09-06 07:11:00;19;spices;fruit
25766;2019-09-06 07:13:00;19;fruit;checkout
25768;2019-09-06 07:12:00;20;entrance;fruit
25769;2019-09-06 07:12:00;20;fruit;checkout
25771;2019-09-06 07:12:00;21;entrance;dairy
25772;2019-09-06 07:12:00;21;dairy;checkout
25774;2019-09-06 07:12:00;22;entrance;fruit
25775;2019-09-06 07:12:00;22;fruit;drinks
25776;2019-09-06 07:13:00;22;drinks;checkout
25778;2019-09-06 07:18:00;23;entrance;dairy
25779;2019-09-06 07:18:00;23;dairy;checkout
25781;2019-09-06 07:19:00;24;entrance;dairy
25782;2019-09-06 07:19:00;24;dairy;spices
25783;2019-09-06 07:24:00;24;spices;drinks
25784;2019-09-06 07:27:00;24;drinks;spices
25785;2019-09-06 07:28:00;24;spices;drinks
25786;2019-09-06 07:29:00;24;drinks;checkout
25788;2019-09-06 07:19:00;25;entrance;dairy
25789;2019-09-06 07:19:00;25;dairy;fruit
25790;2019-09-06 07:20:00;25;fruit;dairy
25791;2019-09-06 07:24:00;25;dairy;checkout
25793;2019-09-06 07:19:00;26;entrance;dairy
25794;2019-09-06 07:19:00;26;dairy;drinks
25795;2019-09-06 07:22:00;26;drinks;spices
25796;2019-09-06 07:24:00;26;spices;checkout
25798;2019-09-06 07:19:00;27;entrance;spices
25799;2019-09-06 07:19:00;27;spices;checkout
25801;2019-09-06 07:19:00;28;entrance;fruit
25802;2019-09-06 07:19:00;28;fruit;checkout
25804;2019-09-06 07:20:00;29;entrance;fruit
25805;2019-09-06 07:20:00;29;fruit;dairy
25806;2019-09-06 07:24:00;29;dairy;checkout
25808;2019-09-06 07:20:00;30;entrance;fruit
25809;2019-09-06 07:20:00;30;fruit;checkout
25811;2019-09-06 07:20:00;31;entrance;drinks
25812;2019-09-06 07:20:00;31;drinks;fruit
25813;2019-09-06 07:25:00;31;fruit;dairy
25814;2019-09-06 07:26:00;31;dairy;drinks
25815;2019-09-06 07:27:00;31;drinks;spices
25816;2019-09-06 07:28:00;31;spices;drinks
25817;2019-09-06 07:30:00;31;drinks;fruit
25818;2019-09-06 07:31:00;31;fruit;dairy
25819;2019-09-06 07:35:00;31;dairy;fruit
25820;2019-09-06 07:41:00;31;fruit;checkout
25822;2019-09-06 07:22:00;32;entrance;fruit
25823;2019-09-06 07:22:00;32;fruit;spices
25824;2019-09-06 07:25:00;32;spices;checkout
25826;2019-09-06 07:22:00;33;entrance;fruit
25827;2019-09-06 07:22:00;33;fruit;drinks
25828;2019-09-06 07:30:00;33;drinks;checkout
25830;2019-09-06 07:23:00;34;entrance;fruit
25831;2019-09-06 07:23:00;34;fruit;spices
25832;2019-09-06 07:25:00;34;spices;checkout
25834;2019-09-06 07:24:00;35;entrance;drinks
25835;2019-09-06 07:24:00;35;drinks;spices
25836;2019-09-06 07:27:00;35;spices;fruit
25837;2019-09-06 07:28:00;35;fruit;drinks
25838;2019-09-06 07:30:00;35;drinks;spices
25839;2019-09-06 07:31:00;35;spices;fruit
25840;2019-09-06 07:35:00;35;fruit;checkout
25842;2019-09-06 07:25:00;36;entrance;fruit
25843;2019-09-06 07:25:00;36;fruit;checkout
25845;2019-09-06 07:25:00;37;entrance;dairy
25846;2019-09-06 07:25:00;37;dairy;checkout
25848;2019-09-06 07:27:00;38;entrance;fruit
25849;2019-09-06 07:27:00;38;fruit;spices
25850;2019-09-06 07:29:00;38;spices;checkout
25852;2019-09-06 07:27:00;39;entrance;dairy
25853;2019-09-06 07:27:00;39;dairy;checkout
25855;2019-09-06 07:27:00;40;entrance;spices
25856;2019-09-06 07:27:00;40;spices;drinks
25857;2019-09-06 07:28:00;40;drinks;fruit
25858;2019-09-06 07:31:00;40;fruit;dairy
25859;2019-09-06 07:34:00;40;dairy;checkout
25861;2019-09-06 07:27:00;41;entrance;fruit
25862;2019-09-06 07:27:00;41;fruit;dairy
25863;2019-09-06 07:32:00;41;dairy;drinks
25864;2019-09-06 07:33:00;41;drinks;spices
25865;2019-09-06 07:34:00;41;spices;checkout
25867;2019-09-06 07:27:00;42;entrance;drinks
25868;2019-09-06 07:27:00;42;drinks;spices
25869;2019-09-06 07:37:00;42;spices;drinks
25870;2019-09-06 07:38:00;42;drinks;checkout
25872;2019-09-06 07:27:00;43;entrance;drinks
25873;2019-09-06 07:27:00;43;drinks;fruit
25874;2019-09-06 07:29:00;43;fruit;checkout
25876;2019-09-06 07:28:00;44;entrance;drinks
25877;2019-09-06 07:28:00;44;drinks;checkout
25879;2019-09-06 07:31:00;45;entrance;spices
25880;2019-09-06 07:31:00;45;spices;fruit
25881;2019-09-06 07:32:00;45;fruit;spices
25882;2019-09-06 07:33:00;45;spices;drinks
25883;2019-09-06 07:34:00;45;drinks;checkout
25885;2019-09-06 07:31:00;46;entrance;dairy
25886;2019-09-06 07:31:00;46;dairy;drinks
25887;2019-09-06 07:32:00;46;drinks;spices
25888;2019-09-06 07:34:00;46;spices;dairy
25889;2019-09-06 07:38:00;46;dairy;checkout
25891;2019-09-06 07:32:00;47;entrance;fruit
25892;2019-09-06 07:32:00;47;fruit;spices
25893;2019-09-06 07:34:00;47;spices;dairy
25894;2019-09-06 07:35:00;47;dairy;spices
25895;2019-09-06 07:36:00;47;spices;fruit
25896;2019-09-06 07:37:00;47;fruit;checkout
25898;2019-09-06 07:33:00;48;entrance;dairy
25899;2019-09-06 07:33:00;48;dairy;spices
25900;2019-09-06 07:34:00;48;spices;checkout
25902;2019-09-06 07:33:00;49;entrance;fruit
25903;2019-09-06 07:33:00;49;fruit;drinks
25904;2019-09-06 07:36:00;49;drinks;checkout
25906;2019-09-06 07:33:00;50;entrance;fruit
25907;2019-09-06 07:33:00;50;fruit;dairy
25908;2019-09-06 07:35:00;50;dairy;drinks
25909;2019-09-06 07:37:00;50;drinks;spices
25910;2019-09-06 07:39:00;50;spices;fruit
25911;2019-09-06 07:41:00;50;fruit;checkout
25913;2019-09-06 07:35:00;51;entrance;fruit
25914;2019-09-06 07:35:00;51;fruit;spices
25915;2019-09-06 07:37:00;51;spices;dairy
25916;2019-09-06 07:38:00;51;dairy;spices
25917;2019-09-06 07:40:00;51;spices;fruit
25918;2019-09-06 07:41:00;51;fruit;dairy
25919;2019-09-06 07:43:00;51;dairy;spices
25920;2019-09-06 07:48:00;51;spices;checkout
25922;2019-09-06 07:35:00;52;entrance;fruit
25923;2019-09-06 07:35:00;52;fruit;checkout
25925;2019-09-06 07:35:00;53;entrance;dairy
25926;2019-09-06 07:35:00;53;dairy;checkout
25928;2019-09-06 07:36:00;54;entrance;spices
25929;2019-09-06 07:36:00;54;spices;drinks
25930;2019-09-06 07:37:00;54;drinks;fruit
25931;2019-09-06 07:42:00;54;fruit;drinks
25932;2019-09-06 07:49:00;54;drinks;spices
25933;2019-09-06 07:52:00;54;spices;fruit
25934;2019-09-06 07:53:00;54;fruit;checkout
25936;2019-09-06 07:36:00;55;entrance;dairy
25937;2019-09-06 07:36:00;55;dairy;checkout
25939;2019-09-06 07:37:00;56;entrance;spices
25940;2019-09-06 07:37:00;56;spices;dairy
25941;2019-09-06 07:39:00;56;dairy;drinks
25942;2019-09-06 07:42:00;56;drinks;checkout
25944;2019-09-06 07:37:00;57;entrance;fruit
25945;2019-09-06 07:37:00;57;fruit;checkout
25947;2019-09-06 07:38:00;58;entrance;drinks
25948;2019-09-06 07:38:00;58;drinks;fruit
25949;2019-09-06 07:41:00;58;fruit;checkout
25951;2019-09-06 07:38:00;59;entrance;drinks
25952;2019-09-06 07:38:00;59;drinks;fruit
25953;2019-09-06 07:43:00;59;fruit;checkout
25955;2019-09-06 07:38:00;60;entrance;dairy
25956;2019-09-06 07:38:00;60;dairy;drinks
25957;2019-09-06 07:40:00;60;drinks;dairy
25958;2019-09-06 07:41:00;60;dairy;spices
25959;2019-09-06 07:42:00;60;spices;checkout
25961;2019-09-06 07:38:00;61;entrance;fruit
25962;2019-09-06 07:38:00;61;fruit;drinks
25963;2019-09-06 07:42:00;61;drinks;checkout
25965;2019-09-06 07:38:00;62;entrance;dairy
25966;2019-09-06 07:38:00;62;dairy;drinks
25967;2019-09-06 07:39:00;62;drinks;fruit
25968;2019-09-06 07:42:00;62;fruit;dairy
25969;2019-09-06 07:43:00;62;dairy;spices
25970;2019-09-06 07:49:00;62;spices;checkout
25972;2019-09-06 07:38:00;63;entrance;dairy
25973;2019-09-06 07:38:00;63;dairy;fruit
25974;2019-09-06 07:44:00;63;fruit;drinks
25975;2019-09-06 07:45:00;63;drinks;checkout
25977;2019-09-06 07:38:00;64;entrance;dairy
25978;2019-09-06 07:38:00;64;dairy;drinks
25979;2019-09-06 07:39:00;64;drinks;checkout
25981;2019-09-06 07:39:00;65;entrance;fruit
25982;2019-09-06 07:39:00;65;fruit;dairy
25983;2019-09-06 07:41:00;65;dairy;spices
25984;2019-09-06 07:42:00;65;spices;dairy
25985;2019-09-06 07:44:00;65;dairy;checkout
25987;2019-09-06 07:39:00;66;entrance;spices
25988;2019-09-06 07:39:00;66;spices;checkout
25990;2019-09-06 07:40:00;67;entrance;spices
25991;2019-09-06 07:40:00;67;spices;fruit
25992;2019-09-06 07:46:00;67;fruit;checkout
25994;2019-09-06 07:41:00;68;entrance;dairy
25995;2019-09-06 07:41:00;68;dairy;checkout
25997;2019-09-06 07:41:00;69;entrance;drinks
25998;2019-09-06 07:41:00;69;drinks;spices
25999;2019-09-06 07:42:00;69;spices;checkout
26001;2019-09-06 07:41:00;70;entrance;fruit
26002;2019-09-06 07:41:00;70;fruit;dairy
26003;2019-09-06 07:45:00;70;dairy;drinks
26004;2019-09-06 07:47:00;70;drinks;checkout
26006;2019-09-06 07:41:00;71;entrance;spices
26007;2019-09-06 07:41:00;71;spices;dairy
26008;2019-09-06 07:42:00;71;dairy;checkout
26010;2019-09-06 07:41:00;72;entrance;drinks
26011;2019-09-06 07:41:00;72;drinks;spices
26012;2019-09-06 07:43:00;72;spices;drinks
26013;2019-09-06 07:44:00;72;drinks;checkout
26015;2019-09-06 07:48:00;73;entrance;spices
26016;2019-09-06 07:48:00;73;spices;checkout
26018;2019-09-06 07:48:00;74;entrance;fruit
26019;2019-09-06 07:48:00;74;fruit;spices
26020;2019-09-06 07:49:00;74;spices;dairy
26021;2019-09-06 07:51:00;74;dairy;drinks
26022;2019-09-06 07:56:00;74;drinks;fruit
26023;2019-09-06 08:00:00;74;fruit;drinks
26024;2019-09-06 08:03:00;74;drinks;checkout
26026;2019-09-06 07:48:00;75;entrance;drinks
26027;2019-09-06 07:48:00;75;drinks;checkout
26029;2019-09-06 07:48:00;76;entrance;fruit
26030;2019-09-06 07:48:00;76;fruit;checkout
26032;2019-09-06 07:49:00;77;entrance;fruit
26033;2019-09-06 07:49:00;77;fruit;checkout
26035;2019-09-06 07:49:00;78;entrance;drinks
26036;2019-09-06 07:49:00;78;drinks;checkout
26038;2019-09-06 07:49:00;79;entrance;dairy
26039;2019-09-06 07:49:00;79;dairy;drinks
26040;2019-09-06 07:50:00;79;drinks;checkout
26042;2019-09-06 07:49:00;80;entrance;drinks
26043;2019-09-06 07:49:00;80;drinks;checkout
26045;2019-09-06 07:51:00;81;entrance;fruit
26046;2019-09-06 07:51:00;81;fruit;checkout
26048;2019-09-06 07:51:00;82;entrance;drinks
26049;2019-09-06 07:51:00;82;drinks;checkout
26051;2019-09-06 07:53:00;83;entrance;drinks
26052;2019-09-06 07:53:00;83;drinks;checkout
26054;2019-09-06 07:53:00;84;entrance;spices
26055;2019-09-06 07:53:00;84;spices;dairy
26056;2019-09-06 07:54:00;84;dairy;fruit
26057;2019-09-06 07:57:00;84;fruit;checkout
26059;2019-09-06 07:53:00;85;entrance;fruit
26060;2019-09-06 07:53:00;85;fruit;spices
26061;2019-09-06 07:54:00;85;spices;drinks
26062;2019-09-06 07:55:00;85;drinks;fruit
26063;2019-09-06 07:58:00;85;fruit;dairy
